Clc1c(F)ccc(Nc2ncnc3c2cc(NC(=O)C=CC[NH+](C)C)c(OC2COCC2)c3)c1
O=C1NC=Nc2[nH]ncc12
FC(F)(F)C(C)(C)c1nccc(-c2c(C)nc(NC(=O)N3C(C(=O)N)CCC3)s2)c1
Brc1c(N)c(C[NH2+]C2CCC(O)CC2)cc(Br)c1
Ic1c(OCC[NH+](CC)CC)c(I)cc(C(=O)c2c(CCCC)oc3c2cccc3)c1
[NH+](CCC=C1c2c(cccc2)CCc2c1cccc2)(C)C
Clc1c(C2C(C(=O)OCC)=C(COCC[NH3+])NC(C)=C2C(=O)OC)cccc1
O=C(NC1C(=O)N2C(C(=O)[O-])C(C)(C)SC12)C([NH3+])c1ccc(O)cc1
ClC(F)(F)Oc1ccc(NC(=O)c2cc(c(N3CC(O)CC3)nc2)-c2[nH]ncc2)cc1
O=C(Oc1c(C(=O)[O-])cccc1)C
O=C(OC)NC(C(=O)NN(CC(O)C(NC(=O)C(NC(=O)OC)C(C)(C)C)Cc1ccccc1)Cc1ccc(-c2ncccc2)cc1)C(C)(C)C
O=C(N)Cc1ccc(OCC(O)C[NH2+]C(C)C)cc1
O=C(OC1CC2[NH+](C)C(C1)CC2)C(CO)c1ccccc1
O=C(OCC)c1ccc(N)cc1
O=C(Oc1ccc(C(c2ncccc2)c2ccc(OC(=O)C)cc2)cc1)C
O=C(NC)c1nccc(Oc2cc3sc(NC4C(O)CCCC4)nc3cc2)c1
Brc1c(N)c(C[NH+](C)C2CCCCC2)cc(Br)c1
O=C1N(CCCC[NH+]2CCN(c3ncccn3)CC2)C(=O)CC2(C1)CCCC2
O=C([O-])c1c2n(Cc3ccc(-c4c(-c5nnn[n-]5)cccc4)cc3)c(OCC)nc2ccc1
Fc1c(C(=O)NC)ccc(C2=Nn3c(Cc4cc5c(nccc5)cc4)cnc3N=C2)c1
O=C(N)N1c2c(cccc2)C=Cc2c1cccc2
S=C1N(C(=O)OCC)C=CN1C
S(=O)(=O)(N)c1ccc(-n2c(-c3ccc(C)cc3)cc(C(F)(F)F)n2)cc1
Clc1c(Nc2c(S(=O)(=O)C(C)C)cccc2)nc(Nc2c(OC(C)C)cc(c(C)c2)C2CC[NH2+]CC2)nc1
Clc1ccc(C(N2CC[NH+](CCOCC(=O)[O-])CC2)c2ccccc2)cc1
O(C)c1cc2c(C(O)C3[NH+]4CC(C=C)C(C3)CC4)ccnc2cc1
ClC(Cl)C(=O)NC(C(O)c1ccc([N+](=O)[O-])cc1)CO
Clc1cc2[nH+]ccc(NC(CCC[NH+](CC)CC)C)c2cc1
Clc1cc2N(CCC[NH+](C)C)c3c(Sc2cc1)cccc3
Clc1cc2C(=CCC[NH+](C)C)c3c(Sc2cc1)cccc3
C(=Cc1ccccc1)C[NH+]1CCN(C(c2ccccc2)c2ccccc2)CC1
Clc1c([NH+]=C2NCCN2)c(Cl)ccc1
Clc1c(C(C(=O)OC)N2Cc3c(scc3)CC2)cccc1
O=C1N(C)C(=O)c2n(C)cnc2N1C
O=C(CO)C1(O)C2(C)C(C3C(C(=O)C2)C2(C)C(=CC(=O)CC2)CC3)CC1
OC1(C#C)C2(C)C(C3C(C4(C)C(=Cc5oncc5C4)CC3)CC2)CC1
FC12C3(C)C(=CC(=O)C=C3)CCC1C1C(C)(C(O)(C(=O)CO)C(C)C1)CC2O
O(C)c1cc2c(cc1)CC1[NH+](C)CCC32C1CCCC3
Clc1c(Nc2c(CC(=O)[O-])cccc2)c(Cl)ccc1
O=C(OC1C(=O)N(CC[NH+](C)C)c2c(SC1c1ccc(OC)cc1)cccc2)C
Clc1cc2NC(=O)N(C3CC[NH+](CCCN4C(=O)Nc5c4cccc5)CC3)c2cc1
O=C([O-])c1cc(-c2c(O)c(N=NC3C(=O)N(c4cc(C)c(C)cc4)N=C3C)ccc2)ccc1
Clc1ccc(C(=O)c2ccc(OC(C(=O)OC(C)C)(C)C)cc2)cc1
O=C([O-])C(NC(=O)c1ccc(NCc2nc3C(=O)N=C(N)Nc3nc2)cc1)CCC(=O)[O-]
Clc1c(S(=O)(=O)N)cc(C(=O)[O-])c(NCc2occc2)c1
Clc1cc(C(=O)NCCc2ccc(S(=O)([O-])=NC(=O)NC3CCCCC3)cc2)c(OC)cc1
S(=O)(=O)(NC(=O)NC1CCC(C)CC1)c1ccc(CCC(=O)NN2C(=O)C(CC)=C(C)C2)cc1
Clc1ccc(C2(O)CC[NH+](CCCC(=O)c3ccc(F)cc3)CC2)cc1
Clc1c(S(=O)(=O)N)cc2S(=O)(=O)NCNc2c1
O=C(CO)C1(O)C2(C)C(C3C(C4(C)C(=CC(=O)CC4)CC3)C(O)C2)CC1
O=C(Nc1cc(Nc2nc(-c3cnccc3)ccn2)c(C)cc1)c1ccc(CN2CC[NH+](C)CC2)cc1
[NH+](CCCN1c2c(cccc2)CCc2c1cccc2)(C)C
Clc1ccc(C(=O)n2c(C)c(CC(=O)[O-])c3c2ccc(OC)c3)cc1
O=C(NN)c1ccncc1
OC(C[NH2+]C(C)C)c1cc(O)c(O)cc1
Clc1c(C2(Cn3ncnc3)OC(COc3ccc(N4CCN(c5ccc(N6C(=O)N(C(CC)C)N=C6)cc5)CC4)cc3)CO2)ccc(Cl)c1
O=C1OC2CC3(OC(C(CC)C)C(C)CC3)OC(CC=C(C)C(OC3OC(C)C(OC4OC(C)C(O)C(OC)C4)C(OC)C3)C(C)C=CC=C3C4(O)C(C(O)C(C)=CC14)OC3)C2
O=C([O-])C(C)c1cc(C(=O)c2ccccc2)ccc1
Clc1c(OCc2cc(F)ccc2)ccc(Nc2ncnc3c2cc(-c2oc(C[NH2+]CCS(=O)(=O)C)cc2)cc3)c1
O=C(Nc1c(C)cccc1C)C[NH+](CC)CC
Clc1cc2c(C(=C3CCN(C(=O)OCC)CC3)c3ncccc3CC2)cc1
FC(F)(C)c1c(-c2c(Oc3ccc(C=CC(=O)[O-])cc3)c3c(s2)cc(O)cc3)ccc(F)c1
FC(F)(F)c1nccc(C(=O)Nc2cc(c(C)cc2)-c2cc(OCCO)nc(N3CCOCC3)c2)c1
[NH2+](CCCC12c3c(cccc3)C(c3c1cccc3)CC2)C
FC(F)(F)c1nc2c(C(F)(F)F)cccc2c(C(O)C2[NH2+]CCCC2)c1
O=C1C(C)=CC(=O)c2c1cccc2
O=C(Nc1c(C)cccc1C)C1[NH+](C)CCCC1
S(=O)(=O)([O-])CN(C)C=1C(=O)N(N(C)C=1C)c1ccccc1
[NH2+]=C(N=C(N)N)N(C)C
Clc1c(N)cc(OC)c(C(=O)NCC[NH+](CC)CC)c1
O(CCc1ccc(OCC(O)C[NH2+]C(C)C)cc1)C
O=[N+]([O-])c1n(CCO)c(C)nc1
O=C(N)C=1C(=O)C2(O)C(O)=C3C(=O)c4c(O)ccc(N(C)C)c4CC3CC2C([NH+](C)C)C=1[O-]
Clc1c([N-]C(=O)c2c(O)ccc(Cl)c2)ccc([N+](=O)[O-])c1
O=[N+]([O-])c1c(C2C(C(=O)OC)=C(C)NC(C)=C2C(=O)OC)cccc1
O=[N+]([O-])c1oc(C=NN2C(=O)NC(=O)C2)cc1
O=C([O-])c1c(O)cc(N)cc1
O(C)c1c(OC)ccc(Cc2[nH+]ccc3c2cc(OC)c(OC)c3)c1
O=C(Nc1ccc(O)cc1)C
SC(C([NH3+])C(=O)[O-])(C)C
O=C(NC1C(=O)N2C(C(=O)[O-])C(C)(C)SC12)COc1ccccc1
Clc1cc2N(CCC[NH+]3CCN(CCO)CC3)c3c(Sc2cc1)cccc3
O=C1N(N(C)C(C)=C1)c1ccccc1
O=C1C(C(CC)c2ccccc2)=C([O-])c2c(O1)cccc2
O=C1C(c2ccccc2)(c2ccccc2)NC(=O)N1
Fc1c(C2(Cn3ncnc3)OCC(COc3ccc(N4CCN(c5ccc(N6C(=O)N(C(C(O)C)CC)N=C6)cc5)CC4)cc3)C2)ccc(F)c1
